model,legacy_field,source_kind,formal_field,resolution,destructive_business_data_change,status
sc.legacy.fund.confirmation.document,p1_visible_3e7255522b33,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.confirmation.document,p1_visible_50f529884746,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.confirmation.document,p1_visible_689407e406ab,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.confirmation.document,p1_visible_75e856a13c7c,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.confirmation.document,p1_visible_89b4aa6364ce,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.confirmation.document,p1_visible_8fa8662ad38f,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.confirmation.document,p1_visible_99219180c1b9,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.confirmation.document,p1_visible_99f6fe6c41ad,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.confirmation.document,p1_visible_aa6152009ab0,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.confirmation.document,p1_visible_dfc25d77dc39,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.confirmation.document,p1_visible_ee6a4d9e2956,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.confirmation.document,p1_visible_fc06f3f3d307,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.daily.line,p1_visible_0027be5d5d7e,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.daily.line,p1_visible_06fa8c6f628f,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.daily.line,p1_visible_1e62803e196c,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.daily.line,p1_visible_3f2da24264f0,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.daily.line,p1_visible_5b112952b526,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.daily.line,p1_visible_834c5de2f288,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.daily.line,p1_visible_8fa8662ad38f,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.daily.line,p1_visible_af4cdd8ce788,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.daily.line,p1_visible_bed51835debf,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.daily.line,p1_visible_dfc25d77dc39,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.daily.line,p1_visible_e0361480e3a5,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.daily.line,p1_visible_e5bf37733141,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.daily.line,p1_visible_ecaf440fd399,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.daily.line,p1_visible_ee6a4d9e2956,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.daily.snapshot.fact,p1_visible_0027be5d5d7e,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.daily.snapshot.fact,p1_visible_06fa8c6f628f,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.daily.snapshot.fact,p1_visible_1e62803e196c,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.daily.snapshot.fact,p1_visible_5b112952b526,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.daily.snapshot.fact,p1_visible_834c5de2f288,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.daily.snapshot.fact,p1_visible_8fa8662ad38f,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.daily.snapshot.fact,p1_visible_bed51835debf,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.daily.snapshot.fact,p1_visible_e0361480e3a5,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.invoice.tax.fact,p1_visible_007363f27191,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.invoice.tax.fact,p1_visible_22ebb0de8297,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.invoice.tax.fact,p1_visible_3d0afdf3736d,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.invoice.tax.fact,p1_visible_3e7255522b33,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.invoice.tax.fact,p1_visible_4e657cdb9d10,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.invoice.tax.fact,p1_visible_62e951a692ff,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.invoice.tax.fact,p1_visible_7f5da566c14e,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.invoice.tax.fact,p1_visible_8fa8662ad38f,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.invoice.tax.fact,p1_visible_9769980c060d,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.invoice.tax.fact,p1_visible_99f6fe6c41ad,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.invoice.tax.fact,p1_visible_99f753ed6262,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.invoice.tax.fact,p1_visible_a3c1a28bd34c,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.invoice.tax.fact,p1_visible_be5462bd6a62,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.invoice.tax.fact,p1_visible_d09b05103331,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.invoice.tax.fact,p1_visible_dfc25d77dc39,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.invoice.tax.fact,p1_visible_ed582efc6e34,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.invoice.tax.fact,p1_visible_ee6a4d9e2956,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.invoice.tax.fact,p1_visible_f22832ce4781,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.payment.residual.fact,p1_visible_00be183a4b2a,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.payment.residual.fact,p1_visible_026768aaad3c,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.payment.residual.fact,p1_visible_06fa8c6f628f,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.payment.residual.fact,p1_visible_099c01b9d72a,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.payment.residual.fact,p1_visible_3e7255522b33,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.payment.residual.fact,p1_visible_43c2e2732d0a,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.payment.residual.fact,p1_visible_46c54c70dedb,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.payment.residual.fact,p1_visible_75e856a13c7c,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.payment.residual.fact,p1_visible_764d417cabd2,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.payment.residual.fact,p1_visible_8fa8662ad38f,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.payment.residual.fact,p1_visible_99f6fe6c41ad,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.payment.residual.fact,p1_visible_a81dc7a3d1c9,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.payment.residual.fact,p1_visible_a943bac2de74,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.payment.residual.fact,p1_visible_b8fbf277a7b1,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.payment.residual.fact,p1_visible_ba13d5091f9a,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.payment.residual.fact,p1_visible_c1947c4b9d4a,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.payment.residual.fact,p1_visible_c237c1b31858,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.payment.residual.fact,p1_visible_d2f17f6ee06c,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.payment.residual.fact,p1_visible_dfc25d77dc39,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.payment.residual.fact,p1_visible_ee6a4d9e2956,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_11e70a588ac6,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_1f45acad0522,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_227aa7349ee6,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_24d16fdd11e9,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_2934a0209489,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_3ac5adffdcf6,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_3b60c4db720a,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_3f253e92f54e,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_4ffe06c7ad15,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_5c44c9fc30d5,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_6fa4ff6b5525,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_8673de005959,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_88a0e7c9869e,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_8d45eb63982a,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_91061a56c00f,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_9bf4a979d81d,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_a1aaf352cb07,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_a1cd13bcc550,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_be4c2616b177,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_df36a836d415,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_dfc25d77dc39,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_ee6a4d9e2956,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_f0f3e908c213,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_f3ea6d345e2a,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_f63da5b6950e,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_f6db3f132d90,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.user.profile,p1_visible_fe8aa4ef93bd,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.inbound,p1_visible_06fa8c6f628f,RESIDUAL_DATABASE_VIEW,state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.inbound,p1_visible_1e62803e196c,RESIDUAL_DATABASE_VIEW,inbound_date,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.inbound,p1_visible_37d56ad493cf,RESIDUAL_DATABASE_VIEW,tax_rate_text,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.inbound,p1_visible_3e7255522b33,RESIDUAL_DATABASE_VIEW,project_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.inbound,p1_visible_523a114e3f97,RESIDUAL_DATABASE_VIEW,state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.inbound,p1_visible_7037fe48a39a,RESIDUAL_DATABASE_VIEW,total_qty,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.inbound,p1_visible_7588602fb22d,RESIDUAL_DATABASE_VIEW,source_created_by,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.inbound,p1_visible_99f6fe6c41ad,RESIDUAL_DATABASE_VIEW,attachment_ids;message_attachment_count,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.inbound,p1_visible_a22ecb7fab2f,RESIDUAL_DATABASE_VIEW,payment_unpaid_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.inbound,p1_visible_ae142ac27fe4,RESIDUAL_DATABASE_VIEW,settlement_settled_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.inbound,p1_visible_b6959bb111d9,RESIDUAL_DATABASE_VIEW,state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.inbound,p1_visible_b9ae89319036,RESIDUAL_DATABASE_VIEW,total_qty,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.inbound,p1_visible_c73a8eab0d57,RESIDUAL_DATABASE_VIEW,tax_included_amount;amount_total,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.inbound,p1_visible_cf44ec3f55f9,RESIDUAL_DATABASE_VIEW,supplier_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.inbound,p1_visible_d3ebd50d724b,RESIDUAL_DATABASE_VIEW,payment_paid_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.inbound,p1_visible_dfc25d77dc39,RESIDUAL_DATABASE_VIEW,inbound_date;source_created_at,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.inbound,p1_visible_ee6a4d9e2956,RESIDUAL_DATABASE_VIEW,keeper_id;source_created_by,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.purchase.request,p1_visible_06fa8c6f628f,RESIDUAL_DATABASE_VIEW,state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.purchase.request,p1_visible_17b341733b7b,RESIDUAL_DATABASE_VIEW,name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.purchase.request,p1_visible_37d56ad493cf,RESIDUAL_DATABASE_VIEW,tax_rate_text,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.purchase.request,p1_visible_3b652b9864d4,RESIDUAL_DATABASE_VIEW,invoice_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.purchase.request,p1_visible_3e7255522b33,RESIDUAL_DATABASE_VIEW,project_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.purchase.request,p1_visible_462c614de6c7,RESIDUAL_DATABASE_VIEW,uninvoiced_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.purchase.request,p1_visible_703c9eb0f092,RESIDUAL_DATABASE_VIEW,supplier_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.purchase.request,p1_visible_748d7dc7e321,RESIDUAL_DATABASE_VIEW,name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.purchase.request,p1_visible_824168a11b21,RESIDUAL_DATABASE_VIEW,amount_total,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.purchase.request,p1_visible_99f6fe6c41ad,RESIDUAL_DATABASE_VIEW,attachment_ids;message_attachment_count,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.purchase.request,p1_visible_a22ecb7fab2f,RESIDUAL_DATABASE_VIEW,payment_unpaid_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.purchase.request,p1_visible_d3ebd50d724b,RESIDUAL_DATABASE_VIEW,payment_paid_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.purchase.request,p1_visible_dfc25d77dc39,RESIDUAL_DATABASE_VIEW,request_date;source_created_at,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.purchase.request,p1_visible_ee6a4d9e2956,RESIDUAL_DATABASE_VIEW,source_created_by;requester_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.purchase.request,p1_visible_fb3fb348357f,RESIDUAL_DATABASE_VIEW,project_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.rental.order,p1_visible_06fa8c6f628f,RESIDUAL_DATABASE_VIEW,state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.rental.order,p1_visible_0b370511a765,RESIDUAL_DATABASE_VIEW,rental_unit_price_text,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.material.rental.order,p1_visible_139909c2662e,RESIDUAL_DATABASE_VIEW,account_holder,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
